Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Disney+ BR;The Last Man on Earth;Série;2015;4;67;Drama Comedy;Will Forte;6.9;14+;22
Disney+ BR;Star;Série;2016;3;48;Drama;Lee Daniels;7.9;14+;45
Disney+ BR;The Resident;Série;2018;6;107;Drama;Roshan Sethi;8.4;14+;42
Disney+ BR;Star Wars: The Clone Wars;Série;2008;7;133;Action & Adventure Sci-Fi & Fantasy Animation;George Lucas;8.462;10+;25
Disney+ BR;Castle;Série;2009;8;173;Drama Crime;Andrew W. Marlowe;8.0;14+;45
Disney+ BR;Star vs. the Forces of Evil;Série;2015;4;140;Action & Adventure Animation Comedy Sci-Fi & Fantasy Family;Daron Nefcy;8.358;TV-Y7;11
Disney+ BR;American Dad!;Série;2005;21;388;Animation Comedy;Mike Barker;6.977;14+;22
Disney+ BR;My Friends Tigger & Pooh;Série;2007;2;130;Kids Animation Drama Mystery Action & Adventure;;6.8;TV-Y;22
Disney+ BR;Mickey and the Roadster Racers;Série;2017;3;174;Animation Action & Adventure Kids Comedy;;6.6;TV-Y;22
Disney+ BR;The Avengers: Earth's Mightiest Heroes;Série;2010;2;52;Action & Adventure Animation Sci-Fi & Fantasy Family;Joshua Fine;8.187;TV-Y7;22
Disney+ BR;Spidey and His Amazing Friends;Série;2021;4;169;Kids Animation Comedy;;7.3;TV-Y7;12
Disney+ BR;9-1-1: Lone Star;Série;2020;5;72;Drama Action & Adventure Crime;Ryan Murphy;8.0;14+;
Disney+ BR;Mickey Mouse;Série;2013;5;94;Animation Kids Comedy Drama;Paul Rudish;7.6;Livre;3
Disney+ BR;Homeland;Série;2011;8;96;Drama War & Politics Crime;Howard Gordon;7.567;16+;55
Disney+ BR;Mickey Mouse Clubhouse;Série;2006;4;123;Kids Family Animation Comedy;;6.8;TV-Y;
Disney+ BR;Wizards of Waverly Place;Série;2007;4;109;Comedy Sci-Fi & Fantasy Kids;Todd J. Greenwald;8.475;Livre;23
Disney+ BR;Good Luck Charlie;Série;2010;4;99;Comedy Family Kids;Drew Vaupen;7.934;Livre;23
Disney+ BR;Timon and Pumbaa;Série;1995;8;169;Animation Comedy Kids Family;;7.243;TV-Y;22
Disney+ BR;Lilo & Stitch: The Series;Série;2003;2;67;Animation Family Comedy Action & Adventure Sci-Fi & Fantasy Kids;Chris Sanders;7.404;Livre;26
Disney+ BR;Futurama;Série;1999;9;144;Animation Comedy Sci-Fi & Fantasy;Matt Groening;8.377;14+;
Disney+ BR;101 Dalmatians: The Series;Série;1997;2;105;Kids Animation Action & Adventure;Jim Jinkins;6.6;TV-Y7;22
Disney+ BR;White Collar;Série;2009;6;81;Crime Drama Mystery;Jeff Eastin;8.247;10+;
Disney+ BR;Marvel's Spider-Man;Série;2017;3;57;Animation Sci-Fi & Fantasy Comedy Family;;7.5;Livre;21
Disney+ BR;Smart Guy;Série;1997;3;51;Comedy Drama Kids;Danny Kallis;7.8;Livre;22
Disney+ BR;The Suite Life of Zack & Cody;Série;2005;3;87;Comedy Family Kids;Jim Geoghan;7.633;Livre;23
Disney+ BR;Doc McStuffins;Série;2012;5;242;Animation Kids Family;Chris Nee;6.1;Livre;
Disney+ BR;The Simpsons;Série;1989;36;786;Family Animation Comedy;Matt Groening;8.016;10+;22
Disney+ BR;Soy Luna;Série;2016;3;220;Soap Kids Family Comedy;Jorge Edelstein;7.956;Livre;45
Disney+ BR;Stuck in the Middle;Série;2016;3;57;Comedy Family;Alison Brown;7.7;Livre;23
Disney+ BR;Bob's Burgers;Série;2011;15;291;Animation Comedy;Jim Dauterive;7.824;14+;23
Disney+ BR;Phineas and Ferb;Série;2007;5;242;Animation Comedy Family Sci-Fi & Fantasy;Dan Povenmire;7.9;Livre;12
Disney+ BR;Jessie;Série;2011;4;98;Comedy Kids Drama Family;Pamela Eells;8.0;Livre;23
Disney+ BR;Disney's Adventures of the Gummi Bears;Série;1985;6;95;Animation Family Kids;Jymn Magon;7.432;TV-Y7;11
Disney+ BR;Family Guy;Série;1999;23;441;Animation Comedy;Seth MacFarlane;7.383;14+;22
Disney+ BR;Marvel's Avengers;Série;2013;5;126;Action & Adventure Animation Sci-Fi & Fantasy;Joe Casey;7.579;TV-Y7;22
Disney+ BR;The Suite Life on Deck;Série;2008;3;73;Comedy Family Kids;Danny Kallis;7.8;Livre;23
Disney+ BR;Chip 'n' Dale Rescue Rangers;Série;1989;3;65;Animation Comedy Kids Family;Tad Stones;7.5;TV-Y7;22
Disney+ BR;The Walking Dead;Série;2010;11;177;Action & Adventure Drama Sci-Fi & Fantasy;Frank Darabont;8.1;16+;
Disney+ BR;Mayday;Série;2003;25;230;Documentary Drama Crime;Bernard Vaillot;8.2;14+;46
Disney+ BR;BUNK'D: Learning the Ropes;Série;2015;7;161;Comedy;Pamela Eells;7.1;Livre;22
Disney+ BR;It's Always Sunny in Philadelphia;Série;2005;17;172;Comedy;Rob McElhenney;8.288;16+;
Disney+ BR;What We Do in the Shadows;Série;2019;6;61;Comedy Sci-Fi & Fantasy;Jemaine Clement;7.988;16+;
Disney+ BR;The Cleveland Show;Série;2009;4;88;Animation Comedy;Mike Henry;5.885;14+;22
Disney+ BR;Marvel's Guardians of the Galaxy;Série;2015;3;77;Action & Adventure Animation;;7.1;TV-Y7;22
Disney+ BR;Buffy the Vampire Slayer;Série;1997;7;144;Sci-Fi & Fantasy Comedy Drama Action & Adventure;Joss Whedon;8.1;14+;
Disney+ BR;Outlander;Série;2014;8;91;Drama Sci-Fi & Fantasy;Ronald D. Moore;8.2;16+;
Disney+ BR;Liv and Maddie;Série;2013;4;80;Comedy Family Drama;John D. Beck;8.071;Livre;24
Disney+ BR;Private Practice;Série;2007;6;111;Drama;Shonda Rhimes;7.5;14+;42
Disney+ BR;Ugly Betty;Série;2006;4;85;Comedy Drama;Fernando Gaitán;6.3;10+;43
Disney+ BR;The Super Hero Squad Show;Série;2009;2;52;Action & Adventure Animation Comedy;Stan Lee;7.5;Livre;22
Disney+ BR;The Lion Guard;Série;2016;3;75;Kids Animation;Ford Riley;7.6;Livre;23
Disney+ BR;Miles from Tomorrowland;Série;2015;3;144;Family Animation Action & Adventure Sci-Fi & Fantasy;Sascha Paladino;7.391;TV-Y;11
Disney+ BR;New Girl;Série;2011;7;146;Comedy;Elizabeth Meriwether;7.352;14+;22
Disney+ BR;Jake and the Never Land Pirates;Série;2011;4;214;Family Animation Action & Adventure;;6.5;TV-Y;22
Disney+ BR;Big City Greens;Série;2018;5;191;Family Animation Comedy;Shane Houghton;7.3;TV-Y7;11
Disney+ BR;Car S.O.S.;Série;2013;13;131;Reality;;7.2;10+;45
Disney+ BR;Glee;Série;2009;6;121;Comedy Drama;Ryan Murphy;6.8;14+;43
Disney+ BR;That's So Raven;Série;2003;4;100;Comedy Sci-Fi & Fantasy;Michael Poryes;7.2;Livre;23
Disney+ BR;This Is Us;Série;2016;6;105;Drama;Dan Fogelman;8.236;14+;43
Disney+ BR;Lizzie McGuire;Série;2001;2;65;Comedy Kids Family;Terri Minsky;7.2;Livre;22
Disney+ BR;Silver Surfer;Série;1998;1;13;Animation Action & Adventure Sci-Fi & Fantasy Kids;Larry Brody;7.2;TV-Y7;
Disney+ BR;S.W.A.T.;Série;2017;8;163;Crime Action & Adventure Drama;Aaron Rahsaan Thomas;8.1;14+;
Disney+ BR;Hannah Montana;Série;2006;4;99;Comedy Kids Family;Barry O'Brien;7.1;Livre;23
Disney+ BR;Nine Puzzles;Série;2025;1;11;Crime Mystery Drama;Yoon Jong-bin;7.5;16+;
Disney+ BR;The X-Files;Série;1993;11;218;Mystery Sci-Fi & Fantasy Crime;Chris Carter;8.378;14+;
Disney+ BR;How to Get Away with Murder;Série;2014;6;90;Crime Drama Mystery;Peter Nowalk;7.8;14+;43
Disney+ BR;Raven's Home;Série;2017;6;122;Family Comedy Drama;Jed Elinoff;7.8;Livre;25
Disney+ BR;Sofia the First;Série;2013;4;113;Family Animation Kids;Craig Gerber;7.2;TV-Y;23
Disney+ BR;Marvel's Daredevil;Série;2015;3;39;Crime Drama Action & Adventure;Drew Goddard;8.2;16+;
Disney+ BR;Malcolm in the Middle;Série;2000;7;151;Comedy;Linwood Boomer;8.475;10+;22
Disney+ BR;Bluey;Série;2018;3;153;Animation Kids Comedy;Joe Brumm;8.602;TV-Y;7
Disney+ BR;PJ Masks;Série;2015;5;260;Animation Family Kids Sci-Fi & Fantasy Comedy;Romuald Racioppo;4.8;TV-Y;12
Disney+ BR;The Handmaid's Tale;Série;2017;6;66;Drama Sci-Fi & Fantasy;Bruce Miller;8.2;16+;
Disney+ BR;Lost;Série;2004;6;118;Mystery Action & Adventure Drama;J.J. Abrams;7.944;14+;
Disney+ BR;Desperate Housewives;Série;2004;8;179;Mystery Drama Comedy;Marc Cherry;7.917;14+;
Disney+ BR;Fish Hooks;Série;2010;3;109;Animation Comedy Kids;Noah Z. Jones;6.5;Livre;15
Disney+ BR;Scandal;Série;2012;7;124;Drama;Shonda Rhimes;7.151;14+;43
Disney+ BR;Prison Break;Série;2005;5;88;Action & Adventure Crime Drama;Paul T. Scheuring;8.08;14+;45
Disney+ BR;Rapunzel's Tangled Adventure;Série;2017;3;59;Kids Animation Comedy;Chris Sonnenburg;7.3;Livre;21
Disney+ BR;Grey's Anatomy;Série;2005;21;447;Drama;Shonda Rhimes;8.226;14+;
Disney+ BR;Kickin' It;Série;2011;4;85;Family Action & Adventure Comedy;Jim O'Doherty;8.3;TV-Y7;23
Disney+ BR;Godfather of Harlem;Série;2019;4;40;Drama Crime;Paul Eckstein;8.1;16+;
Disney+ BR;The Ghost and Molly McGee;Série;2021;2;78;Animation Sci-Fi & Fantasy Kids;Bill Motz;8.2;TV-Y7;11
Disney+ BR;Girl Meets World;Série;2014;3;71;Comedy Family;Michael Jacobs;8.3;Livre;23
Disney+ BR;Once Upon a Time;Série;2011;7;156;Drama Sci-Fi & Fantasy;Edward Kitsis;7.374;10+;43
Disney+ BR;How I Met Your Mother;Série;2005;9;208;Comedy;Craig Thomas;8.144;14+;22
Disney+ BR;Criminal Minds;Série;2005;18;354;Crime Drama Mystery;Jeff Davis;8.307;16+;42
Disney+ BR;Pair of Kings;Série;2010;3;69;Family Action & Adventure Comedy Sci-Fi & Fantasy;Dan Cross;8.0;TV-Y7;30
Disney+ BR;The Day of the Jackal;Série;2024;1;10;Drama Action & Adventure Mystery;Ronan Bennett;8.224;16+;
Disney+ BR;Sons of Anarchy;Série;2008;7;92;Crime Drama;Kurt Sutter;8.427;16+;45
Disney+ BR;Elena of Avalor;Série;2016;3;81;Animation Kids;Craig Gerber;0.0;Livre;
Disney+ BR;Bones;Série;2005;12;246;Crime Drama;Hart Hanson;8.218;14+;
Disney+;Magic of Disney's Animal Kingdom;Série;2020;2;18;Documentary Reality;;7.5;10+;36
Disney+;History's Greatest Mysteries;Série;2020;6;77;Documentary Mystery;;7.5;14+;
Disney+;How to Win at Everything;Série;2015;1;14;Documentary;;0.0;10+;23
Disney+;Ms. Marvel;Série;2022;1;6;Sci-Fi & Fantasy Action & Adventure Comedy;Bisha K. Ali;6.353;14+;
Disney+;Dian Fossey: Secrets in the Mist;Série;2017;1;3;Documentary;;7.0;14+;43
Disney+;Hyper Knife;Série;2025;1;8;Drama Crime;Kim Jung-hyun;7.992;Livre;
Disney+;Brain Games;Série;2011;8;65;Documentary Comedy Reality;;7.478;Livre;60
Disney+;Me & Winnie the Pooh;Série;2023;2;49;Animation Kids;;7.6;Livre;
Disney+;In the SOOP: Friendcation;Série;2022;1;4;Reality;;9.0;Livre;55
Disney+;The Book of Pooh;Série;2001;3;106;Kids Animation Family;A.A. Milne;6.7;Livre;30
Disney+;Stan Lee's Superhumans;Série;2010;3;31;Documentary Sci-Fi & Fantasy;Stan Lee;6.8;10+;45
Disney+;Tierra Incognita;Série;2022;2;16;Mystery Sci-Fi & Fantasy Family;;7.2;14+;30
Disney+;Born in Africa;Série;2018;1;4;Documentary;;0.0;Livre;44
Disney+;Rapunzel's Tangled Adventure;Série;2017;3;59;Kids Animation Comedy;Chris Sonnenburg;7.3;Livre;21
Disney+;The Proud Family: Louder and Prouder;Série;2022;2;20;Family Animation Comedy;Bruce W. Smith;6.05;10+;30
Disney+;Pirates: Behind the Legends;Série;2024;1;8;Drama Documentary;;6.8;14+;44
Disney+;Loki;Série;2021;2;12;Drama Sci-Fi & Fantasy;Michael Waldron;8.2;14+;
Disney+;The Finder;Série;2012;1;13;Drama;Hart Hanson;7.0;14+;43
Disney+;Iwájú;Série;2024;1;6;Animation Comedy Sci-Fi & Fantasy Family;;7.0;10+;
Disney+;Me & Mickey;Série;2022;2;54;Kids Animation;;7.7;TV-Y;2
Disney+;The Ghost and Molly McGee;Série;2021;2;78;Animation Sci-Fi & Fantasy Kids;Bill Motz;8.2;TV-Y7;11
Disney+;Zorro;Série;1957;2;78;Western Action & Adventure Drama Comedy Family;Johnston McCulley;7.5;Livre;24
Disney+;Gordon Ramsay: Uncharted;Série;2019;4;29;Documentary;;7.6;14+;47
Disney+;Kindergarten: The Musical!;Série;2024;1;32;Kids Animation;Charlton Pettus;0.0;TV-Y;
Disney+;Primos;Série;2024;1;55;Animation Comedy Kids;Natasha Kline;7.0;TV-Y7;22
Disney+;PB&J Otter;Série;1998;3;124;Animation Kids;Jim Jinkins;6.9;TV-Y;20
Disney+;4Ever;Série;2023;1;5;Drama Comedy;;9.2;10+;
Disney+;Secrets of the Penguins;Série;2025;1;3;Documentary;;7.5;10+;
Disney+;Star Wars: Young Jedi Adventures;Série;2023;3;48;Animation Kids Action & Adventure Comedy;Michael Olson;4.7;TV-Y;27
Disney+;Disney Channel Games;Série;2006;3;24;;;9.0;Livre;30
Disney+;Glee;Série;2009;6;121;Comedy Drama;Ryan Murphy;6.8;14+;43
Disney+;Jake and the Never Land Pirates;Série;2011;4;214;Family Animation Action & Adventure;;6.5;TV-Y;22
Disney+;Matildas: The World at Our Feet;Série;2023;1;6;Documentary;;7.2;16+;41
Disney+;The Beatles: Get Back;Série;2021;1;3;Documentary;Peter Jackson;8.392;16+;
Disney+;Ancient China from Above;Série;2020;1;3;Documentary;;10.0;Livre;44
Disney+;The Beauty Queen Killer: 9 Days of Terror;Série;2024;1;3;Documentary Crime;;7.5;Livre;
Disney+;The Muppet Show;Série;1976;5;120;Kids Comedy Family;Jim Henson;8.0;Livre;26
Disney+;Benefits with Friends;Série;2024;1;10;Drama Comedy;Matheus Souza;8.2;Livre;
Disney+;grown-ish;Série;2018;6;105;Comedy;Kenya Barris;8.0;14+;
Disney+;Even Stevens;Série;2000;3;65;Comedy;Matt Dearborn;7.0;Livre;22
Disney+;Disney Intertwined;Série;2021;2;17;Sci-Fi & Fantasy Comedy Family Drama Soap;;7.6;Livre;
Disney+;Daddies on Request;Série;2022;2;17;Drama Comedy Family Kids;Ana Sofía Clerici;8.3;14+;33
Disney+;Nature Boom Time;Série;2016;1;12;Kids Documentary;;0.0;Livre;
Disney+;Spider-Man and His Amazing Friends;Série;1981;3;24;Action & Adventure Animation Family Sci-Fi & Fantasy;Steve Ditko;7.4;TV-Y7;25
Disney+;Iron Man;Série;1994;2;26;Animation Action & Adventure Sci-Fi & Fantasy;;6.6;TV-Y7;22
Disney+;Buried Secrets of WWII;Série;2019;1;6;Documentary War & Politics;;6.1;14+;44
Disney+;重复词条;Série;2021;2;64;;;0.0;Livre;
Disney+;Gypsy Rose: Life After Lock Up;Série;2024;2;14;Documentary;;8.7;Livre;
Disney+;Phil of the Future;Série;2004;2;43;Sci-Fi & Fantasy Comedy Family Kids;Tim Maile;6.8;10+;22
Disney+;Marvel's The Punisher;Série;2017;2;26;Action & Adventure Crime Drama;Steve Lightfoot;8.1;16+;53
Disney+;Gathering Storm;Série;2020;1;6;Documentary;;5.7;Livre;
Disney+;Whiskey on the Rocks;Série;2024;1;6;Drama Comedy War & Politics;Henrik Jansson-Schweizer;6.2;16+;29
Disney+;The Simpsons;Série;1989;36;786;Family Animation Comedy;Matt Groening;8.016;10+;22
Disney+;Science of Stupid;Série;2014;8;168;Documentary Reality;;0.0;Livre;
Disney+;Mickey's Christmas Tales;Série;2023;1;5;Animation Kids;;8.2;Livre;
Disney+;X-Men '97;Série;2024;1;10;Animation Action & Adventure Sci-Fi & Fantasy;;8.5;14+;
Disney+;Europa: le meraviglie dall'alto;Série;2020;4;23;;;2.0;Livre;
Disney+;Psychic Kids;Série;2019;1;1;;;0.0;Livre;
Disney+;Celtics/Lakers: Best of Enemies;Série;2017;1;3;Documentary;;0.0;Livre;85
Disney+;Marvel Rising: Initiation;Série;2018;2;12;Animation Action & Adventure;Alfred Gimeno;6.7;Livre;24
Disney+;MECH-X4;Série;2016;2;36;Sci-Fi & Fantasy Comedy Family;Steve Marmel;8.0;TV-Y7;21
Disney+;Seconda Guerra: Nuove Rivelazioni;Série;2019;1;6;Documentary War & Politics;;2.0;Livre;
Disney+;Celebrity Ghost Stories;Série;2009;5;90;Reality Sci-Fi & Fantasy Mystery Talk;;7.3;10+;45
Disney+;Big Hero 6 The Series;Série;2017;3;65;Action & Adventure Animation Comedy Family;Mark McCorkle;7.6;TV-Y7;21
Disney+;Great Migrations;Série;2010;1;7;Documentary;;7.6;10+;45
Disney+;Alice's Wonderland Bakery;Série;2022;2;98;Animation Kids Comedy;Chelsea Beyl;6.1;Livre;
Disney+;Smart Guy;Série;1997;3;51;Comedy Drama Kids;Danny Kallis;7.8;Livre;22
Disney+;Wahlburgers;Série;2014;10;96;Reality;Mark Wahlberg;6.067;10+;30
Disney+;Sonny with a Chance;Série;2009;2;46;Comedy Family;Steve Marmel;7.8;Livre;22
Disney+;Star Wars: Tales of the Jedi;Série;2022;1;6;Animation Sci-Fi & Fantasy Action & Adventure;Dave Filoni;8.1;10+;
Disney+;Little Einsteins;Série;2005;2;67;Animation Family Kids;Eric Weiner;7.2;TV-Y;24
Disney+;Queens;Série;2024;1;7;Documentary;;7.9;14+;45
Disney+;Gravity Falls;Série;2012;2;40;Animation Comedy Mystery Sci-Fi & Fantasy Kids Action & Adventure Family;Alex Hirsch;8.6;TV-Y7;22
Disney+;United States of Animals;Série;2016;1;12;Documentary;;0.0;10+;22
Disney+;Limitless with Chris Hemsworth;Série;2022;2;6;Documentary Action & Adventure;Darren Aronofsky;8.1;14+;
Disney+;Calling All T.O.T.S.;Série;2020;2;20;Kids;Travis Braun;7.0;Livre;
Disney+;The Mega-Brands That Built America;Série;2023;3;16;Documentary;;8.3;10+;42
Disney+;The Toys That Built America;Série;2021;3;26;Documentary;;7.0;Livre;20
Disney+;Abby's Studio Rescue;Série;2014;1;7;Reality;;0.0;10+;
Disney+;Star Wars Resistance;Série;2018;2;38;Sci-Fi & Fantasy Animation Action & Adventure;Dave Filoni;6.319;TV-Y7;22
Disney+;Marvel's Rocket & Groot;Série;2017;1;12;Kids Animation Action & Adventure Sci-Fi & Fantasy Comedy Family;;6.8;Livre;2
Disney+;My Ghost Story;Série;2010;2;10;Documentary Drama;;4.7;10+;43
Disney+;Kiff;Série;2023;2;80;Animation Comedy;Lucy Heavens;7.5;TV-Y7;11
Disney+;Sydney to the Max;Série;2019;3;63;Comedy Family;Mark Reisman;7.7;Livre;23
Disney+;Playtime with Puppy Dog Pals;Série;2018;2;16;Animation Kids;;4.5;Livre;
Disney+;The UnXplained;Série;2019;7;89;Documentary;;6.6;14+;43
Disney+;Big City Greens;Série;2018;5;191;Family Animation Comedy;Shane Houghton;7.3;TV-Y7;11
Disney+;Welcome to Earth;Série;2021;1;6;Documentary;;7.6;10+;44
Disney+;Animal Fight Night;Série;2013;6;38;Documentary;;6.7;10+;44
Disney+;Positive Energy;Série;2017;1;3;Documentary;;2.0;Livre;
Disney+;Small & Mighty;Série;2022;1;26;Drama Comedy;Fu-Hsiang Hsu;7.1;Livre;40
Disney+;Goosebumps: The Vanishing;Série;2025;1;8;Action & Adventure Sci-Fi & Fantasy Comedy;Rob Letterman;6.8;14+;
Disney+;101 Dalmatians: The Series;Série;1997;2;105;Kids Animation Action & Adventure;Jim Jinkins;6.6;TV-Y7;22
Disney+;Bizaardvark;Série;2016;3;63;Family Comedy;Kyle Stegina;7.2;Livre;22
Disney+;Wizards of Waverly Place;Série;2007;4;109;Comedy Sci-Fi & Fantasy Kids;Todd J. Greenwald;8.475;Livre;23
Disney+;Elena of Avalor;Série;2016;3;81;Animation Kids;Craig Gerber;0.0;Livre;
Disney+;Marvel Funko Shorts;Série;2016;1;12;Animation Sci-Fi & Fantasy Kids Comedy;;5.5;Livre;3
Disney+;Superkitties;Série;2023;2;90;Animation Kids;Paula Rosenthal;6.7;TV-Y;11
Disney+;Ultimate Airport Dubai;Série;2013;3;30;Documentary Reality;;7.6;10+;45
Disney+;The Crossover;Série;2023;1;8;Drama;Kwame Alexander;6.5;10+;
Disney+;Boy Meets World;Série;1993;7;158;Drama Comedy Family;Michael Jacobs;8.242;Livre;24
Disney+;PJ Masks;Série;2015;5;260;Animation Family Kids Sci-Fi & Fantasy Comedy;Romuald Racioppo;4.8;TV-Y;12
Disney+;Epic Adventures with Bertie Gregory;Série;2022;1;5;Documentary;;7.3;10+;41
Disney+;Obi-Wan Kenobi;Série;2022;1;6;Sci-Fi & Fantasy Action & Adventure Drama;;7.055;14+;
Disney+;Animals They're Just Like Us!;Série;2025;1;6;;;0.0;Livre;
Disney+;Snowdrop;Série;2021;1;16;Drama War & Politics;Yoo Hyun-mi;8.5;14+;86
Disney+;JFK: One Day in America;Série;2023;1;3;Documentary;;8.2;14+;45
Disney+;Sumo Do Sumo Don't;Série;2022;1;10;Comedy Drama;;6.3;Livre;45
Disney+;Mira Royal Detective;Série;2020;2;104;Kids Animation;Becca Topol;6.2;TV-Y7;24
Disney+;Tiny House Nation: Unpacked;Série;2016;1;1;;;0.0;Livre;
Disney+;Darkwing Duck;Série;1991;3;91;Action & Adventure Animation Comedy Family Kids;Tad Stones;7.3;TV-Y7;22
Disney+;The Lodge;Série;2016;2;25;Family Drama Mystery Reality;Michal Cooper Keren;7.5;Livre;21
Disney+;Österreichs wunderbare Jahre;Série;2021;1;6;Documentary;;0.0;Livre;
Disney+;Mickey's Spooky Stories;Série;2024;1;5;Animation;;5.0;Livre;
Disney+;Percy Jackson and the Olympians;Série;2023;2;8;Action & Adventure Sci-Fi & Fantasy Drama Family;Rick Riordan;7.371;10+;
Disney+;Love & Vets;Série;2017;1;3;Documentary;;0.0;Livre;42
Disney+;Shark Attack Files;Série;2021;2;14;Documentary;;7.0;Livre;44
Disney+;The Proud Family;Série;2001;3;52;Animation Comedy Kids Family;Bruce W. Smith;7.761;Livre;22
Disney+;Kingdom of the Mummies;Série;2020;1;4;Documentary;;6.8;14+;45
Disney+;The Wonder Years;Série;2021;2;32;Comedy Drama Family;Saladin K. Patterson;7.069;10+;21
Disney+;Daredevil: Born Again;Série;2025;1;9;Drama Crime;Dario Scardapane;8.034;16+;
Disney+;Tangled: Short Cuts;Série;2017;1;9;Animation Comedy;Kelly Hannon;2.0;Livre;
Disney+;Choir;Série;2024;1;6;Documentary;;8.5;10+;
Disney+;Win or Lose;Série;2025;1;8;Animation Drama Family Comedy;;8.043;10+;
Disney+;All the Same… or Not;Série;2022;2;18;Comedy Drama Family;;6.4;10+;40
Disney+;Secret Invasion;Série;2023;1;6;Drama Sci-Fi & Fantasy Action & Adventure;Kyle Bradstreet;6.615;14+;
Disney+;Recess;Série;1976;1;6;Animation;;2.0;Livre;
Disney+;TRON: Uprising;Série;2012;1;18;Animation Drama Action & Adventure Sci-Fi & Fantasy Family;Edward Kitsis;7.5;TV-Y7;430
Disney+;Growing Up;Série;2022;1;10;Documentary Reality;Brie Larson;6.7;10+;
Disney+;Lab Rats: Elite Force;Série;2016;1;16;Comedy Kids Sci-Fi & Fantasy;Chris Peterson;7.9;TV-Y7;22
Disney+;＜JUNG KOOK: I AM STILL＞ THE ORIGINAL;Série;2024;1;3;Documentary;;8.5;10+;
Disney+;101 Dalmatian Street;Série;2019;1;52;Animation Family Kids;Miklos Weigert;7.2;TV-Y7;10
Disney+;UFOs: Investigating the Unknown;Série;2023;2;11;Documentary;;6.8;Livre;43
Disney+;Hostile Planet;Série;2019;1;6;Documentary;;7.5;10+;47
Disney+;The Doc Files;Série;2013;1;10;Kids;;2.0;Livre;4
Disney+;Fantastic Four;Série;1994;2;26;Action & Adventure Animation Kids Sci-Fi & Fantasy;Jack Kirby;6.5;TV-Y7;22
Disney+;Chip 'n' Dale Rescue Rangers;Série;1989;3;65;Animation Comedy Kids Family;Tad Stones;7.5;TV-Y7;22
Disney+;Star Wars: Clone Wars;Série;2003;3;25;Action & Adventure Animation Sci-Fi & Fantasy;Henry Gilroy;7.8;TV-Y7;3
Disney+;Oklahoma City Bombing: One Day in America;Série;2025;1;3;Documentary;;6.667;14+;44
Disney+;David Blaine Do Not Attempt;Série;2025;1;6;Documentary;;7.3;14+;
Disney+;That's So Raven;Série;2003;4;100;Comedy Sci-Fi & Fantasy;Michael Poryes;7.2;Livre;23
Disney+;Spider-Man Unlimited;Série;1999;1;13;Animation Action & Adventure Sci-Fi & Fantasy Kids;Avi Arad;7.5;TV-Y7;
Disney+;Legend of the Three Caballeros;Série;2018;1;13;Action & Adventure Animation;;7.2;Livre;22
Disney+;Dr. Oakley Yukon Vet;Série;2014;12;118;Reality;;5.2;10+;45
Disney+;High School Musical: The Musical: The Series;Série;2019;4;38;Family Comedy Drama;Tim Federle;7.967;10+;
Disney+;Muppets Now;Série;2020;1;6;Comedy Family;;5.6;10+;22
Disney+;Walk the Prank;Série;2016;3;60;Family Comedy Reality;Adam Small;6.8;TV-Y7;30
Disney+;Ready for Preschool;Série;2019;3;64;Animation Kids;;2.0;Livre;2
Disney+;Henry Hugglemonster;Série;2013;2;49;Kids Animation Family;;7.3;TV-Y;22
Disney+;No Taste Like Home with Antoni Porowski;Série;2025;1;6;Documentary;;7.3;10+;
Disney+;Mickey Mouse: Hot Diggity Dog Tales;Série;2019;1;18;Animation Kids;;10.0;Livre;2
Disney+;The Mandalorian;Série;2019;3;24;Sci-Fi & Fantasy Action & Adventure Drama;Jon Favreau;8.424;14+;
Disney+;Primal Survivor: Escape the Amazon;Série;2022;1;5;Reality Documentary;;2.0;14+;45
Disney+;National Treasure: Edge of History;Série;2022;1;10;Action & Adventure;Marianne Wibberley;6.9;14+;43
Disney+;King Fishers;Série;2013;1;10;Documentary Reality;;0.0;Livre;46
Disney+;Drain the Oceans;Série;2018;6;55;Documentary;;7.4;10+;47
Disney+;Vince's Places;Série;2022;1;10;Documentary;;0.0;Livre;
Disney+;Last of the Giants;Série;2021;4;32;Reality Documentary;;9.5;Livre;45
Disney+;In the Arena: Serena Williams;Série;2024;1;8;Documentary;;4.5;Livre;
Disney+;Secrets of the Zoo;Série;2018;5;44;Reality Family Documentary;;8.0;10+;45
Disney+;Rolie Polie Olie;Série;1998;6;79;Kids Animation;William Joyce;6.6;TV-Y;22
Disney+;What Sam Sees;Série;2018;1;13;Documentary Kids;;2.0;Livre;
Disney+;Doogie Howser M.D.;Série;1989;4;97;Drama Comedy;David E. Kelley;6.6;Livre;24
Disney+;Lost Treasures of Rome;Série;2022;2;12;Documentary;Julian Barratt;6.0;Livre;44
Disney+;Life Below Zero;Série;2013;23;251;Reality Documentary;;7.5;14+;60
Disney+;Die Ozeane - Geheimnisse der Weltmeere;Série;2010;1;4;Documentary;;4.0;Livre;44
Disney+;Take Two with Phineas and Ferb;Série;2010;3;32;Talk Kids Animation;Jeff 'Swampy' Marsh;7.5;Livre;2
Disney+;OceanXplorers;Série;2024;1;6;Documentary;Brian Catalina;7.9;Livre;
